order_id,order_date,customer_id,customer_name,email,city,state,product_id,product_name,category,price,quantity,payment_method,order_status
2365,2025-06-05,C228,Paul White,martinezkristine@example.net,North Jeremy,Maryland,P102,Samsung TV,Electronics,60000,5,Debit Card,Returned
2866,2025-09-06,C364,Savannah Cole,kstephens@example.net,South Aaron,Oklahoma,P105,Dining Table,Furniture,20000,3,UPI,Delivered
2532,2025-04-25,C172,Brittany Brown,lunarebecca@example.org,Kevintown,South Carolina,P105,Dining Table,Furniture,20000,3,Debit Card,Cancelled
1158,2025-04-11,C304,Dustin White,jerrymcdaniel@example.org,Cooperchester,Iowa,P104,Levi's Jeans,Fashion,3000,4,Debit Card,Cancelled
2525,2026-01-17,C187,Lisa Hodges,olivia79@example.org,Johnville,California,P103,Nike Shoes,Fashion,5000,3,Credit Card,Delivered
2081,2025-10-16,C190,Sarah Long,nancy22@example.com,Oliviastad,South Carolina,P103,Nike Shoes,Fashion,5000,1,Debit Card,Returned
1223,2025-05-25,C212,Matthew Rich,johnsondavid@example.org,Rachelberg,Vermont,P104,Levi's Jeans,Fashion,3000,4,Debit Card,Delivered
2315,2026-02-23,C490,Sean Parsons,bennettelizabeth@example.org,Walterhaven,Wisconsin,P104,Levi's Jeans,Fashion,3000,2,COD,Returned
2191,2025-12-06,C279,Ryan Flowers,christina61@example.org,West Jamieton,Utah,P106,Office Chair,Furniture,7000,5,Net Banking,Delivered
1143,2025-09-20,C499,Travis Robertson,johnsonjennifer@example.net,South Eric,Arizona,P106,Office Chair,Furniture,7000,3,Net Banking,Returned
1517,2025-12-15,C343,Paula Smith,john76@example.net,South Nancy,Massachusetts,P101,iPhone 15,Electronics,80000,5,Credit Card,Returned
1343,2025-07-31,C160,Joshua Tucker,fieldspedro@example.org,New Markborough,Nevada,P103,Nike Shoes,Fashion,5000,1,COD,Cancelled
2055,2025-06-13,C263,Matthew Escobar,william32@example.com,Charleschester,Alaska,P106,Office Chair,Furniture,7000,5,COD,Delivered
1046,2026-02-27,C375,William Willis,lucas03@example.com,Stoneport,Wyoming,P103,Nike Shoes,Fashion,5000,5,UPI,Cancelled
2595,2025-04-29,C299,Richard Williams,brianarmstrong@example.net,South Stevenmouth,Colorado,P105,Dining Table,Furniture,20000,1,Credit Card,Cancelled
1372,2025-06-04,C318,Ryan Cole,donaldscott@example.org,Bryantfurt,Florida,P103,Nike Shoes,Fashion,5000,5,COD,Delivered
1796,2025-10-30,C412,David Davis,amanda37@example.com,Lake Amandaview,Utah,P102,Samsung TV,Electronics,60000,5,Net Banking,Returned
1768,2025-04-24,C450,Shelley Rose,johnstonwilliam@example.net,South Anthonyburgh,Georgia,P105,Dining Table,Furniture,20000,5,Net Banking,Delivered
1299,2025-08-07,C144,Vanessa Thornton,stephanie15@example.org,West Lorifurt,Colorado,P106,Office Chair,Furniture,7000,1,Net Banking,Returned
2962,2025-09-08,C393,Tina Gardner,justinjensen@example.org,Anthonymouth,West Virginia,P101,iPhone 15,Electronics,80000,2,COD,Returned
1429,2025-12-21,C288,Troy Compton,kevin86@example.net,Brownstad,Delaware,P105,Dining Table,Furniture,20000,2,Debit Card,Delivered
1331,2026-01-04,C235,Jessica Jones,paulcervantes@example.net,Lake Michelle,Utah,P104,Levi's Jeans,Fashion,3000,1,Debit Card,Returned
2588,2025-06-21,C175,Heather Aguilar,fjames@example.net,East Margaret,Pennsylvania,P104,Levi's Jeans,Fashion,3000,3,Debit Card,Returned
2485,2025-10-03,C426,Joseph Johnson,evanschase@example.com,Collinsville,Illinois,P103,Nike Shoes,Fashion,5000,2,Debit Card,Returned
2706,2025-08-06,C135,Carolyn Harrell,michaelwest@example.net,South Michelle,South Carolina,P105,Dining Table,Furniture,20000,2,Net Banking,Cancelled
2224,2025-10-20,C424,Michael Carter,gabriel53@example.com,Kevinstad,Utah,P101,iPhone 15,Electronics,80000,4,Credit Card,Delivered
2528,2025-05-21,C311,Patricia Dominguez,hsnyder@example.com,Daleport,Louisiana,P104,Levi's Jeans,Fashion,3000,5,Debit Card,Cancelled
1871,2026-01-09,C356,Michael Jones,morenoshannon@example.org,Jacksonton,Ohio,P105,Dining Table,Furniture,20000,4,Debit Card,Delivered
2363,2025-08-07,C149,Amy Ward,obarber@example.com,New Erica,Georgia,P101,iPhone 15,Electronics,80000,1,UPI,Delivered
1510,2025-06-16,C201,Julie Edwards,ufisher@example.net,Emilyview,Nevada,P104,Levi's Jeans,Fashion,3000,3,Net Banking,Returned
2991,2025-06-24,C331,Sheryl Walker,vrodriguez@example.com,Lucerobury,Tennessee,P104,Levi's Jeans,Fashion,3000,3,UPI,Cancelled
1873,2025-10-25,C345,Tiffany White,williamssteven@example.org,Cynthiamouth,New Hampshire,P101,iPhone 15,Electronics,80000,5,Net Banking,Returned
1252,2025-11-28,C406,Stephanie Powell,wmelendez@example.com,New Katie,North Dakota,P106,Office Chair,Furniture,7000,5,UPI,Cancelled
1493,2025-11-29,C311,Christine Brown,christine07@example.net,Boydview,Hawaii,P106,Office Chair,Furniture,7000,4,Credit Card,Returned
2895,2025-04-21,C245,Jane Rogers,richard06@example.org,North Margaret,Pennsylvania,P106,Office Chair,Furniture,7000,4,Net Banking,Cancelled
1497,2025-06-24,C111,Amanda Perez,jacobdennis@example.net,South Andrewshire,Arizona,P106,Office Chair,Furniture,7000,3,Credit Card,Returned
2935,2025-04-03,C351,Michelle Harrison,webergary@example.net,Angelaland,Texas,P102,Samsung TV,Electronics,60000,2,Debit Card,Delivered
1339,2025-07-16,C261,Kristin Nielsen,frankcole@example.net,New Maryberg,Idaho,P106,Office Chair,Furniture,7000,3,COD,Delivered
2718,2025-09-15,C217,Sarah Chen,carlwolfe@example.org,North Ronaldland,Pennsylvania,P104,Levi's Jeans,Fashion,3000,5,COD,Returned
1024,2026-02-07,C326,Bonnie Rodriguez,rhicks@example.com,Devonfort,Alaska,P101,iPhone 15,Electronics,80000,3,Net Banking,Returned
1435,2025-06-22,C109,Amanda Scott,dfields@example.com,Carlsonchester,Wisconsin,P103,Nike Shoes,Fashion,5000,4,Net Banking,Delivered
2570,2025-09-07,C376,Sydney Olson,maryacevedo@example.net,West Spencer,Kansas,P102,Samsung TV,Electronics,60000,4,Credit Card,Returned
2565,2025-06-07,C386,Tamara Garcia,mccoyzachary@example.org,Kruegerview,Ohio,P104,Levi's Jeans,Fashion,3000,4,Debit Card,Returned
1188,2025-03-28,C258,David Shaffer,sellerskenneth@example.net,Jasonchester,Missouri,P101,iPhone 15,Electronics,80000,5,UPI,Delivered
2228,2025-11-07,C342,Terry Santiago,tayloramy@example.com,Lake Jose,Colorado,P102,Samsung TV,Electronics,60000,5,UPI,Returned
2068,2025-09-12,C387,Julie Clark,xrichardson@example.org,Peterside,Alaska,P105,Dining Table,Furniture,20000,3,Debit Card,Returned
1359,2025-06-02,C476,David Wilkins MD,terri21@example.com,Glennburgh,Oregon,P105,Dining Table,Furniture,20000,1,Debit Card,Cancelled
2761,2025-04-23,C363,Brenda Vazquez,chadcrawford@example.org,Shanebury,Louisiana,P101,iPhone 15,Electronics,80000,3,UPI,Returned
1519,2025-03-30,C415,Valerie Stewart,briancollier@example.com,New Kevin,Maine,P104,Levi's Jeans,Fashion,3000,4,Debit Card,Delivered
2655,2026-02-22,C160,James Rogers,gkim@example.net,Kevinburgh,Idaho,P104,Levi's Jeans,Fashion,3000,1,Credit Card,Delivered
1306,2025-07-24,C355,Melanie Johnson,billyhanson@example.net,Woodstown,Kansas,P105,Dining Table,Furniture,20000,4,Net Banking,Cancelled
2838,2026-02-26,C143,Michelle Richardson,alyssa14@example.net,Johnsonport,Alabama,P101,iPhone 15,Electronics,80000,1,Credit Card,Cancelled
2042,2025-09-26,C105,Rebecca Miller,jennifer29@example.com,North Jaimeville,Colorado,P103,Nike Shoes,Fashion,5000,4,COD,Cancelled
2180,2025-04-25,C495,Nancy Williamson,kellydonald@example.com,New Maryborough,Kansas,P104,Levi's Jeans,Fashion,3000,4,COD,Returned
1719,2025-03-16,C395,Michael Conley,manuel26@example.org,Bryanfort,Minnesota,P104,Levi's Jeans,Fashion,3000,3,Net Banking,Cancelled
1771,2025-09-26,C222,Madison Luna,xunderwood@example.com,South Darrell,Oklahoma,P106,Office Chair,Furniture,7000,2,Credit Card,Cancelled
2031,2025-03-09,C240,Kevin Walters,iwalker@example.com,Christopherport,Maryland,P106,Office Chair,Furniture,7000,1,Debit Card,Returned
2830,2026-01-31,C111,Kristin Booth,mgreen@example.org,Danielsport,Rhode Island,P106,Office Chair,Furniture,7000,1,UPI,Returned
2636,2025-11-10,C453,Samuel Sanchez,fbailey@example.com,Graymouth,South Carolina,P102,Samsung TV,Electronics,60000,3,Debit Card,Cancelled
2954,2025-06-22,C395,Diana Smith,xkelly@example.net,Port Colin,Nevada,P106,Office Chair,Furniture,7000,2,COD,Returned
1567,2026-02-21,C234,Jonathan Hernandez,peter66@example.net,Cookland,Utah,P101,iPhone 15,Electronics,80000,5,Net Banking,Cancelled
2944,2026-01-09,C479,John Hoover,matthew48@example.net,New Heidiside,New Mexico,P105,Dining Table,Furniture,20000,4,Debit Card,Delivered
2306,2025-08-01,C222,Danielle Scott,morrismolly@example.org,East Luisstad,Idaho,P106,Office Chair,Furniture,7000,2,COD,Delivered
1522,2025-11-19,C104,Olivia Ball,rebecca58@example.org,Michaelburgh,Connecticut,P106,Office Chair,Furniture,7000,2,UPI,Delivered
1395,2025-11-12,C124,Michael Elliott,azimmerman@example.org,North Ryanchester,Tennessee,P103,Nike Shoes,Fashion,5000,3,Credit Card,Cancelled
1045,2025-08-18,C355,Kathleen Romero,ckim@example.net,Diazchester,Iowa,P104,Levi's Jeans,Fashion,3000,5,COD,Cancelled
1874,2025-04-12,C159,Eric Jones,gomezjames@example.net,Cameronshire,Alabama,P106,Office Chair,Furniture,7000,3,Debit Card,Returned
1403,2025-10-21,C279,Kevin Shea,andrewmedina@example.com,North Monica,Alabama,P102,Samsung TV,Electronics,60000,2,Credit Card,Cancelled
1091,2025-05-20,C257,Christopher Baker,nataliewolf@example.net,North Charleschester,Alaska,P103,Nike Shoes,Fashion,5000,3,UPI,Cancelled
2773,2025-10-03,C336,Mario Fleming,dustinrogers@example.com,Millerville,New York,P103,Nike Shoes,Fashion,5000,3,Net Banking,Returned
2688,2026-02-07,C370,Christy Valdez,brooksashley@example.org,Carlsonchester,New York,P103,Nike Shoes,Fashion,5000,4,COD,Cancelled
1723,2025-12-26,C478,Mr. David Davidson,tammy16@example.net,Melissaborough,Idaho,P104,Levi's Jeans,Fashion,3000,2,UPI,Returned
2068,2026-02-17,C259,Mike Massey,melissa43@example.net,West Catherineside,Pennsylvania,P105,Dining Table,Furniture,20000,3,Debit Card,Returned
2929,2025-09-29,C263,Rebekah Mcintyre,rebecca47@example.org,New Alexander,Alabama,P104,Levi's Jeans,Fashion,3000,1,Debit Card,Delivered
2271,2025-06-29,C111,Katherine Patton,kleinmaria@example.net,Leeton,Oklahoma,P105,Dining Table,Furniture,20000,2,Credit Card,Delivered
2927,2025-03-30,C378,Patrick Lee,cherryandrea@example.org,Port Amanda,Hawaii,P101,iPhone 15,Electronics,80000,3,Credit Card,Delivered
2413,2025-04-08,C297,Kenneth Moore,gvang@example.org,Lake Johnview,South Carolina,P103,Nike Shoes,Fashion,5000,2,Debit Card,Cancelled
1252,2025-11-22,C499,Casey Long,ybrown@example.net,Jamesville,Arizona,P101,iPhone 15,Electronics,80000,5,UPI,Delivered
1939,2026-01-09,C180,Kimberly Butler,jellis@example.org,Ricardofurt,Virginia,P103,Nike Shoes,Fashion,5000,1,COD,Returned
1467,2026-01-07,C203,Michelle Wise,delgadoteresa@example.net,Port Michael,Alaska,P105,Dining Table,Furniture,20000,5,UPI,Cancelled
1980,2025-12-09,C334,Lauren Mckenzie,wardmaria@example.net,West Laurenhaven,Nebraska,P104,Levi's Jeans,Fashion,3000,5,Debit Card,Delivered
1433,2026-01-14,C250,Brittany Maxwell,rclark@example.com,Lake Franciscochester,Montana,P105,Dining Table,Furniture,20000,4,COD,Returned
1928,2025-03-15,C276,Nathan Richmond,mooresteven@example.org,Anthonystad,South Carolina,P102,Samsung TV,Electronics,60000,2,Debit Card,Returned
1065,2025-03-10,C375,Jessica Jones,fernandeztanya@example.net,New Christopher,Texas,P104,Levi's Jeans,Fashion,3000,5,Credit Card,Cancelled
2671,2026-01-14,C347,Logan Williams,karensteele@example.org,Lake Sheriburgh,Kansas,P106,Office Chair,Furniture,7000,5,UPI,Delivered
1399,2025-07-03,C348,Adam Stephens,tylerwilliams@example.com,Taylorburgh,Colorado,P105,Dining Table,Furniture,20000,1,Credit Card,Delivered
1680,2025-11-02,C362,Pamela Baker,linda06@example.org,Lake Jennifer,South Dakota,P102,Samsung TV,Electronics,60000,3,Credit Card,Delivered
1971,2025-09-06,C456,David Garrison,brandyjohnson@example.net,New Carol,Wisconsin,P105,Dining Table,Furniture,20000,4,Debit Card,Delivered
1228,2025-06-09,C453,Benjamin Nelson,david12@example.net,Lake Aaronview,Alabama,P105,Dining Table,Furniture,20000,2,Credit Card,Delivered
2348,2025-05-18,C439,Rhonda Patrick,nicholas77@example.org,Davidmouth,Wisconsin,P103,Nike Shoes,Fashion,5000,4,UPI,Returned
2675,2025-11-19,C402,Lisa Bell,samanthadixon@example.net,Campbelltown,South Carolina,P103,Nike Shoes,Fashion,5000,2,Credit Card,Cancelled
2689,2025-08-09,C396,Jonathan Murphy,paulweber@example.org,New Lindabury,Maryland,P105,Dining Table,Furniture,20000,1,Net Banking,Delivered
2518,2025-05-30,C279,Desiree Evans,christopher94@example.com,West Peter,Nebraska,P103,Nike Shoes,Fashion,5000,1,Debit Card,Returned
1877,2025-07-01,C159,Christine Rogers,benjamin74@example.org,South Dianachester,Virginia,P101,iPhone 15,Electronics,80000,2,Credit Card,Cancelled
2181,2025-12-22,C194,Carl Bailey,browncourtney@example.org,Lake Carol,Mississippi,P105,Dining Table,Furniture,20000,5,Debit Card,Returned
1698,2025-03-07,C470,Mary Hunter,gonzalezphilip@example.net,Harrisonbury,North Dakota,P102,Samsung TV,Electronics,60000,5,Credit Card,Cancelled
1129,2026-02-05,C377,Billy Trevino,zwhitaker@example.com,Mercerfort,New Hampshire,P103,Nike Shoes,Fashion,5000,2,UPI,Cancelled
1917,2025-04-29,C352,Erika Cooke,sarahashley@example.org,East Shelia,Montana,P104,Levi's Jeans,Fashion,3000,1,Credit Card,Returned
1573,2025-12-25,C238,Andrea Knapp,mirandatina@example.org,Jessicastad,Tennessee,P106,Office Chair,Furniture,7000,3,Net Banking,Cancelled
1231,2025-09-24,C224,Blake Martinez,nielsencharles@example.org,Lake William,Tennessee,P103,Nike Shoes,Fashion,5000,4,COD,Cancelled
2501,2025-03-03,C453,Joshua Miles,melissa14@example.org,Lake Melanietown,Montana,P102,Samsung TV,Electronics,60000,2,Net Banking,Cancelled
1012,2025-12-01,C419,Michelle Harrison,itaylor@example.com,Kanestad,South Carolina,P105,Dining Table,Furniture,20000,4,Credit Card,Delivered
2925,2025-08-28,C174,Molly Ruiz,amber83@example.org,Melissachester,California,P106,Office Chair,Furniture,7000,3,COD,Returned
2070,2026-02-13,C424,Jordan Valdez,uguerrero@example.net,Chelseychester,New Hampshire,P103,Nike Shoes,Fashion,5000,5,COD,Returned
1878,2025-12-27,C423,Kyle Cruz,nyoung@example.com,West William,Connecticut,P104,Levi's Jeans,Fashion,3000,5,COD,Returned
1888,2025-03-21,C468,Sara Rodriguez,samuel23@example.net,Wandamouth,Arkansas,P101,iPhone 15,Electronics,80000,1,COD,Delivered
1056,2025-08-14,C363,Christopher Stuart,dreed@example.com,South Toni,Alaska,P101,iPhone 15,Electronics,80000,4,Net Banking,Cancelled
2179,2026-02-25,C191,Emma Stuart,kristen43@example.net,Jesusport,Georgia,P102,Samsung TV,Electronics,60000,4,UPI,Cancelled
1488,2025-08-04,C440,Nicole Hughes,katie51@example.com,North Ashley,Maine,P104,Levi's Jeans,Fashion,3000,2,UPI,Returned
2255,2025-10-12,C112,Scott Griffin,zgregory@example.net,Angelaview,West Virginia,P101,iPhone 15,Electronics,80000,3,COD,Returned
1152,2026-02-04,C428,Kathleen Morrow,david87@example.net,South Thomasland,New Hampshire,P106,Office Chair,Furniture,7000,3,COD,Delivered
1697,2025-09-18,C463,John Martin,raymond76@example.net,New Laura,Hawaii,P104,Levi's Jeans,Fashion,3000,3,Credit Card,Cancelled
2409,2025-10-09,C394,Lisa Walters,clewis@example.org,West Karachester,Minnesota,P101,iPhone 15,Electronics,80000,2,Credit Card,Returned
2588,2025-05-24,C132,Timothy Garcia,erin22@example.net,Heatherview,Iowa,P105,Dining Table,Furniture,20000,1,UPI,Returned
1060,2025-08-10,C372,Jennifer Smith,jeffreybenitez@example.org,Johnfort,Arizona,P101,iPhone 15,Electronics,80000,5,UPI,Delivered
1070,2025-05-09,C184,Grace Martin,whart@example.com,Garciaview,Utah,P101,iPhone 15,Electronics,80000,5,UPI,Returned
2641,2025-05-24,C236,Daniel Anderson,mcdonalddavid@example.net,West Brianna,Wisconsin,P102,Samsung TV,Electronics,60000,3,UPI,Returned
1696,2025-04-19,C414,Julie Torres,wayala@example.com,Jennifermouth,Alabama,P102,Samsung TV,Electronics,60000,4,COD,Returned
1892,2026-02-23,C114,Eugene Lin,madams@example.com,West Danielchester,Washington,P104,Levi's Jeans,Fashion,3000,3,COD,Cancelled
2139,2025-07-03,C488,Erin Smith,garciamelissa@example.org,Hugheshaven,Kentucky,P102,Samsung TV,Electronics,60000,2,Credit Card,Delivered
1764,2025-09-22,C498,Tara Hurst,campbellian@example.org,Ponceside,Louisiana,P105,Dining Table,Furniture,20000,2,COD,Returned
1643,2025-04-02,C227,Ernest Harvey,bridgesolivia@example.com,Anthonyview,Rhode Island,P101,iPhone 15,Electronics,80000,1,Debit Card,Cancelled
1656,2025-03-13,C462,April Baker,morgan43@example.com,Cabrerachester,Idaho,P106,Office Chair,Furniture,7000,5,UPI,Returned
1039,2025-07-08,C177,Brianna Watson,aquinn@example.net,Shelleychester,Indiana,P102,Samsung TV,Electronics,60000,3,Credit Card,Returned
2525,2025-05-21,C492,John Bell,zacharymartinez@example.net,North Angel,New York,P102,Samsung TV,Electronics,60000,4,Net Banking,Cancelled
1408,2025-03-15,C366,David Hernandez,rileyrebecca@example.org,Ryanside,Vermont,P101,iPhone 15,Electronics,80000,1,Net Banking,Returned
2035,2025-04-30,C187,Jacob Baker,robert06@example.net,Charlesview,Illinois,P102,Samsung TV,Electronics,60000,4,Debit Card,Delivered
1806,2025-09-05,C399,Daniel Rodriguez,zavalajennifer@example.org,Terrancemouth,Arizona,P106,Office Chair,Furniture,7000,1,Debit Card,Returned
1234,2026-01-19,C438,Ryan Briggs,tbrooks@example.com,North Marietown,Oklahoma,P101,iPhone 15,Electronics,80000,1,Debit Card,Delivered
1106,2025-11-03,C497,Carl Gomez,kandersen@example.org,Andrewschester,Hawaii,P101,iPhone 15,Electronics,80000,5,Net Banking,Delivered
2787,2025-08-13,C465,Elizabeth Lamb,merrittvictor@example.com,Rileyburgh,South Dakota,P101,iPhone 15,Electronics,80000,3,Debit Card,Returned
2085,2025-04-24,C288,Justin Duke,leah90@example.com,Karenbury,Maine,P106,Office Chair,Furniture,7000,3,COD,Delivered
1650,2025-06-24,C258,Robin Kim,brittany63@example.org,North Kyle,Texas,P102,Samsung TV,Electronics,60000,2,COD,Returned
2305,2025-03-16,C344,Dana Watson,mario40@example.org,Jessicahaven,Michigan,P102,Samsung TV,Electronics,60000,1,COD,Returned
1054,2026-01-27,C345,Alisha Vasquez,wendymartinez@example.net,Jamesborough,Hawaii,P101,iPhone 15,Electronics,80000,2,Credit Card,Returned
2110,2025-09-26,C192,Michele Wiggins,turnerjeffrey@example.com,West Nathaniel,Delaware,P101,iPhone 15,Electronics,80000,5,Debit Card,Delivered
2759,2026-02-02,C246,George Curtis,georgebridget@example.com,South Kristie,Florida,P105,Dining Table,Furniture,20000,3,Net Banking,Delivered
2159,2025-03-04,C432,Michael Owens,kathryn10@example.net,Rosariomouth,New Mexico,P106,Office Chair,Furniture,7000,4,COD,Cancelled
1597,2025-10-22,C306,Justin King,christinamorris@example.org,South Gregory,Washington,P105,Dining Table,Furniture,20000,3,COD,Returned
2053,2026-01-19,C240,Shannon Anderson,linda24@example.net,Fisherborough,South Dakota,P104,Levi's Jeans,Fashion,3000,2,UPI,Cancelled
1070,2025-03-15,C490,Erica Moody,tammy76@example.org,Blanchardshire,North Carolina,P106,Office Chair,Furniture,7000,2,UPI,Cancelled
1831,2025-11-22,C476,Lawrence Roberts,jwalsh@example.org,New Mary,Connecticut,P101,iPhone 15,Electronics,80000,2,Net Banking,Delivered
1424,2025-11-30,C349,Pamela Marquez,stephanieosborne@example.org,West Scottchester,Pennsylvania,P105,Dining Table,Furniture,20000,5,UPI,Delivered
1479,2026-02-06,C249,Douglas Mckinney,gutierrezmary@example.net,North Thomasside,Louisiana,P103,Nike Shoes,Fashion,5000,2,UPI,Cancelled
1199,2025-11-28,C399,Shelby Mccoy,michael46@example.net,South Vincent,Connecticut,P101,iPhone 15,Electronics,80000,2,UPI,Delivered
1182,2025-12-24,C495,Daniel West,ksherman@example.com,Baxterhaven,West Virginia,P102,Samsung TV,Electronics,60000,2,Credit Card,Cancelled
1297,2025-03-01,C168,Sarah Arroyo,murphykathryn@example.net,Port Rogerport,Wyoming,P105,Dining Table,Furniture,20000,3,Net Banking,Cancelled
